source_id,target_reg,pred,media_type
702,4.5,4.032531542507072,movie
703,4.5,4.002834463541433,movie
704,4.5,3.6246775209417343,movie
705,2.0,2.8311947148859993,movie
706,3.0,3.245032571963125,movie
707,4.0,3.3147331250863887,movie
708,2.5,2.3234807180734456,movie
709,3.0,3.175907774585517,movie
710,3.0,3.5080906671413272,movie
711,3.0,3.8205322361000826,movie
712,4.5,4.052368761012401,movie
713,2.0,2.586405792152097,movie
714,2.0,2.205323240945932,movie
715,4.0,3.425335631843962,movie
716,3.0,3.564767570390269,movie
717,4.5,3.3550232237981197,movie
718,4.5,3.3942182067986844,movie
719,4.0,3.6458435777797717,movie
720,3.5,3.463484913170422,movie
721,3.5,3.7053790713795407,movie
722,3.5,4.085456051776622,movie
723,3.5,4.432392031489428,movie
724,4.0,3.8644161950079168,movie
725,3.5,3.408639365742517,movie
726,3.5,2.613338391367923,movie
727,3.5,2.6558297326066183,movie
728,2.5,2.495377168141091,movie
729,4.5,4.1402217512960675,movie
730,3.5,3.1047453496155706,movie
731,3.5,3.008935300889516,movie
732,2.5,2.3108890581005364,movie
733,2.5,3.5185678228466712,movie
734,2.5,1.766977681978616,movie
735,2.5,3.3489059453850105,movie
736,0.5,1.7043348589930143,movie
737,0.5,0.9502865504352368,movie
738,0.5,2.478910145899166,movie
739,0.5,2.056536928635746,movie
740,0.5,1.7214199628189835,movie
741,0.5,1.9786816913866445,movie
742,0.5,2.354689053590372,movie
743,0.5,1.4687157874557528,movie
744,0.5,1.7214511550276643,movie
745,0.5,1.7129300124281948,movie
746,0.5,1.7593874650416468,movie
747,0.5,1.7282888826164935,movie
748,0.5,2.3059981298190477,movie
749,0.5,3.3507199500412406,movie
750,1.5,2.317821661367121,movie
751,2.5,3.838083917381411,movie
752,3.0,3.335772756936604,movie
753,1.5,1.8566370772225078,movie
754,1.5,2.0075670492030273,movie
755,1.5,1.807817191098079,movie
756,1.5,2.2606346143931866,movie
757,1.5,2.09047438548148,movie
758,1.5,1.985049764657827,movie
759,1.5,1.8110069738777874,movie
760,1.5,1.7441592251709035,movie
761,3.0,2.611244193729625,movie
762,1.5,1.5953835641660006,movie
763,4.5,3.998192996002847,movie
764,4.0,4.244821480436946,movie
765,3.0,4.075494194516258,movie
766,4.0,3.645692218996179,movie
767,0.5,2.0528187558791386,movie
768,0.5,1.6370323338197867,movie
769,0.5,1.3456954208802625,movie
770,0.5,1.3315763280270296,movie
771,0.5,0.7622547666266036,movie
772,0.5,1.0068274894348668,movie
773,1.0,2.1643031887781947,movie
774,3.0,1.7304308416531584,movie
775,2.0,2.4203499833831605,movie
776,3.5,2.8662320207459913,movie
